SetNumber,songName
1106,"Chalk Dust Torture"
1106,"Uncle Pen"
1106,"Harry Hood"
1106,"It's Ice"
1106,"Bouncing Around the Room"
1106,"My Sweet One"
1106,Horn
1106,"I Didn't Know"
1106,"Run Like an Antelope"
1106,"Golgi Apparatus"
1107,Contact
1107,"Rocky Top"
1108,Llama
1108,Reba
1108,"The Landlady"
1108,"Runaway Jim"
1108,Cavern
1108,"Poor Heart"
1108,Brother
1108,"The Squirming Coil"
1108,"Dinner and a Movie"
1108,"Bouncing Around the Room"
1108,"David Bowie"
1109,"My Sweet One"
1109,Stash
1109,"The Mango Song"
1109,"Mike's Song"
1109,"I Am Hydrogen"
1109,"Weekapaug Groove"
1109,Sparkle
1109,"The Lizards"
1109,"Chalk Dust Torture"
1109,"Hold Your Head Up"
1109,"Love You"
1109,"Hold Your Head Up"
1109,"Golgi Apparatus"
1110,"Sweet Adeline"
1110,"Suzy Greenberg"
1111,"Golgi Apparatus"
1111,"Paul and Silas"
1111,"Split Open and Melt"
1111,"Ya Mar"
1111,Fluffhead
1111,Llama
1111,"Bathtub Gin"
1111,"It's Ice"
1111,"Bouncing Around the Room"
1111,Possum
1112,Tweezer
1112,Sparkle
1112,Tube
1112,Foam
1112,"Mike's Song"
1112,"I Am Hydrogen"
1112,"Weekapaug Groove"
1112,Fee
1112,"The Sloth"
1112,"The Squirming Coil"
1112,"I Didn't Know"
1112,"My Sweet One"
1112,"Tweezer Reprise"
1113,Glide
1113,Cavern
1114,Memories
1114,Foam
1114,Reba
1114,"Uncle Pen"
1114,"The Squirming Coil"
1114,Magilla
1114,"The Landlady"
1114,"Guelah Papyrus"
1114,"I Didn't Know"
1115,"It's Ice"
1115,Eliza
1115,Sparkle
1115,"You Enjoy Myself"
1115,Horn
1115,"Divided Sky"
1115,Tela
1115,Llama
1115,"Hold Your Head Up"
1115,"Whipping Post"
1115,"Hold Your Head Up"
1115,Possum
1115,Wait
1115,Possum
1116,Wait
1116,"Lawn Boy"
1116,"Rocky Top"
1117,Wilson
1117,"Runaway Jim"
1117,Foam
1117,"Colonel Forbin's Ascent"
1117,"Fly Famous Mockingbird"
1117,"My Sweet One"
1117,Stash
1117,"The Curtain"
1117,Cavern
1117,"The Mango Song"
1117,"Run Like an Antelope"
1118,"Buried Alive"
1118,Reba
1118,"Chalk Dust Torture"
1118,Sparkle
1118,Brother
1118,"The Lizards"
1118,"Hold Your Head Up"
1118,Terrapin
1118,"Hold Your Head Up"
1118,Harpua
1119,"Sweet Adeline"
1119,"Golgi Apparatus"
1120,Possum
1120,Foam
1120,Sparkle
1120,Stash
1120,"The Lizards"
1120,"Guelah Papyrus"
1120,"Divided Sky"
1120,Esther
1120,Llama
1120,"Golgi Apparatus"
1121,Brother
1121,"Bouncing Around the Room"
1121,"Buried Alive"
1121,"Auld Lang Syne"
1121,"Runaway Jim"
1121,"The Landlady"
1121,Reba
1121,Cavern
1121,"My Sweet One"
1121,"Run Like an Antelope"
1122,Wilson
1122,"The Squirming Coil"
1122,Tweezer
1122,"McGrupp and the Watchful Hosemasters"
1122,"Mike's Song"
1122,"I Am Hydrogen"
1122,"Weekapaug Groove"
1123,"Lawn Boy"
1123,"Rocky Top"
1123,"Tweezer Reprise"
1124,Maze
1124,Weigh
1124,"My Friend, My Friend"
1124,"My Mind's Got a Mind of its Own"
1124,Rift
1124,"Sleeping Monkey"
1124,Mound
1124,"Cracklin' Rosie"
1124,"Cold as Ice"
1124,"The Horse"
1124,"Silent in the Morning"
1124,NICU
1125,Rift
1125,Cavern
1125,Sparkle
1125,"It's Ice"
1125,"The Oh Kee Pa Ceremony"
1125,"Divided Sky"
1125,"Guelah Papyrus"
1125,Maze
1125,Reba
1125,"All Things Reconsidered"
1125,"David Bowie"
1126,"My Friend, My Friend"
1126,"Poor Heart"
1126,"Secret Language Instructions"
1126,Stash
1126,Mound
1126,Llama
1126,"Bouncing Around the Room"
1126,NICU
1126,Possum
1127,"Sleeping Monkey"
1128,Brother
1128,"My Mind's Got a Mind of its Own"
1128,Foam
1128,"Runaway Jim"
1128,"The Horse"
1128,"Silent in the Morning"
1128,Maze
1128,"The Mango Song"
1128,"The Landlady"
1128,Rift
1128,"Run Like an Antelope"
1129,"My Sweet One"
1129,Tweezer
1129,"The Squirming Coil"
1129,Weigh
1129,"Chalk Dust Torture"
1129,Horn
1129,"Mike's Song"
1129,"I Am Hydrogen"
1129,"Weekapaug Groove"
1129,"Cold as Ice"
1129,"Cracklin' Rosie"
1129,"Cold as Ice"
1129,"Tweezer Reprise"
1130,"Sweet Adeline"
1130,"Golgi Apparatus"
1131,"Suzy Greenberg"
1131,"My Friend, My Friend"
1131,"Paul and Silas"
1131,Reba
1131,Maze
1131,Fee
1131,"Split Open and Melt"
1131,Mound
1131,"Divided Sky"
1131,Cavern
1132,Llama
1132,NICU
1132,"The Sloth"
1132,"The Lizards"
1132,"Bathtub Gin"
1132,"My Mind's Got a Mind of its Own"
1132,Brother
1132,"Cold as Ice"
1132,"Baby Lemonade"
1132,"Cold as Ice"
1132,"All Things Reconsidered"
1132,"Harry Hood"
1132,"Rocky Top"
1133,Sanity
1133,Memories
1133,Carolina
1133,"Sleeping Monkey"
1134,"Runaway Jim"
1134,Foam
1134,Sparkle
1134,Stash
1134,"I Didn't Know"
1134,Reba
1134,"Buried Alive"
1134,Rift
1134,Magilla
1134,Llama
1134,"You Enjoy Myself"
1135,"Golgi Apparatus"
1135,Tweezer
1135,Eliza
1135,"It's Ice"
1135,"Bouncing Around the Room"
1135,"The Squirming Coil"
1135,"Uncle Pen"
1135,"David Bowie"
1135,"Cold as Ice"
1135,"Cracklin' Rosie"
1135,"Cold as Ice"
1135,"My Sweet One"
1135,Cavern
1136,"Sweet Adeline"
1136,Weigh
1136,"Tweezer Reprise"
1137,"The Curtain"
1137,"Split Open and Melt"
1137,"Poor Heart"
1137,"Guelah Papyrus"
1137,Maze
1137,"Dinner and a Movie"
1137,"Divided Sky"
1137,Mound
1137,Fluffhead
1137,"Run Like an Antelope"
1137,"Big Black Furry Creature from Mars"
1137,"Run Like an Antelope"
1138,Wilson
1138,Brother
1138,"The Horse"
1138,"Silent in the Morning"
1138,"The Landlady"
1138,"The Lizards"
1138,"My Mind's Got a Mind of its Own"
1138,"The Sloth"
1138,Rift
1138,"Cold as Ice"
1138,"Love You"
1138,"Cold as Ice"
1138,Possum
1138,"Secret Language Instructions"
1138,Possum
1139,Contact
1139,Fire
1140,"Runaway Jim"
1140,Cavern
1140,Reba
1140,Sparkle
1140,Foam
1140,Rift
1140,Stash
1140,Fee
1140,"Chalk Dust Torture"
1140,"Take the 'A' Train"
1140,"Mike's Song"
1140,"I Am Hydrogen"
1140,"Weekapaug Groove"
1141,"Golgi Apparatus"
1141,Llama
1141,"The Squirming Coil"
1141,"Split Open and Melt"
1141,"Bouncing Around the Room"
1141,"The Oh Kee Pa Ceremony"
1141,"Suzy Greenberg"
1141,"Harry Hood"
1141,"Cold as Ice"
1141,"Cracklin' Rosie"
1141,"Cold as Ice"
1141,Possum
1142,"Sleeping Monkey"
1142,"Good Times Bad Times"
1143,"Buried Alive"
1143,Possum
1143,Cavern
1143,Sparkle
1143,"It's Ice"
1143,"I Didn't Know"
1143,"Divided Sky"
1143,"Guelah Papyrus"
1143,Rift
1143,"Bouncing Around the Room"
1143,"Run Like an Antelope"
1144,"Runaway Jim"
1144,Glide
1144,"The Sloth"
1144,"Poor Heart"
1144,Tweezer
1144,Esther
1144,"Mike's Song"
1144,"I Am Hydrogen"
1144,"Weekapaug Groove"
1144,"Cold as Ice"
1144,"Love You"
1144,"Cold as Ice"
1144,Llama
1145,Memories
1145,"Sweet Adeline"
1146,"The Landlady"
1146,Rift
1146,"Split Open and Melt"
1146,Sparkle
1146,"Golgi Apparatus"
1146,"The Horse"
1146,"Silent in the Morning"
1146,"Dinner and a Movie"
1146,"Colonel Forbin's Ascent"
1146,"Fly Famous Mockingbird"
1146,"All Things Reconsidered"
1146,"David Bowie"
1147,Glide
1147,"Chalk Dust Torture"
1147,NICU
1147,"My Sweet One"
1147,Stash
1147,"The Oh Kee Pa Ceremony"
1147,"Suzy Greenberg"
1147,"My Friend, My Friend"
1147,"The Squirming Coil"
1147,"Cracklin' Rosie"
1147,"Cold as Ice"
1147,"You Enjoy Myself"
1148,"Sleeping Monkey"
1148,"Rocky Top"
1149,"Sweet Adeline"
1150,Wilson
1150,Reba
1150,Brother
1150,Glide
1150,Rift
1150,Fluffhead
1150,Maze
1150,"The Lizards"
1150,Mound
1150,"Run Like an Antelope"
1151,"Mike's Song"
1151,"I Am Hydrogen"
1151,"Weekapaug Groove"
1151,Sanity
1151,"The Sloth"
1151,"The Mango Song"
1151,Cavern
1151,"Uncle Pen"
1151,"Harry Hood"
1151,"Cold as Ice"
1151,Terrapin
1151,"Cold as Ice"
1151,Possum
1151,"Secret Language Instructions"
1151,Possum
1152,"Lawn Boy"
1152,Fire
1153,"The Landlady"
1153,"Runaway Jim"
1153,Foam
1153,Sparkle
1153,"Split Open and Melt"
1153,"The Horse"
1153,"Silent in the Morning"
1153,"Dinner and a Movie"
1153,"The Squirming Coil"
1153,"My Sweet One"
1153,Stash
1153,"Golgi Apparatus"
1154,"Buried Alive"
1154,"The Oh Kee Pa Ceremony"
1154,"Suzy Greenberg"
1154,"Take the 'A' Train"
1154,"My Friend, My Friend"
1154,"Poor Heart"
1154,"All Things Reconsidered"
1154,"David Bowie"
1154,Weigh
1154,"Cold as Ice"
1154,"Cracklin' Rosie"
1154,"Cold as Ice"
1154,"You Enjoy Myself"
1155,"Bouncing Around the Room"
1155,"Rocky Top"
1156,Sparkle
1156,"All Things Reconsidered"
1156,Foam
1156,"The Landlady"
1157,Stash
1157,"Poor Heart"
1157,Foam
1157,Eliza
1157,Rift
1157,"Golgi Apparatus"
1157,"The Horse"
1157,"Silent in the Morning"
1157,Llama
1157,"Colonel Forbin's Ascent"
1157,"Fly Famous Mockingbird"
1157,"The Landlady"
1157,"David Bowie"
1158,"The Curtain"
1158,"Mike's Song"
1158,"I Am Hydrogen"
1158,"Weekapaug Groove"
1158,"Guelah Papyrus"
1158,"The Mango Song"
1158,Brother
1158,"Uncle Pen"
1158,"I Didn't Know"
1158,"The Oh Kee Pa Ceremony"
1158,"Suzy Greenberg"
1158,"Harry Hood"
1158,Cavern
1159,"Lawn Boy"
1159,Fire
1160,Wilson
1160,Sparkle
1160,"Split Open and Melt"
1160,Rift
1160,Fee
1160,Maze
1160,Glide
1160,"Runaway Jim"
1160,"It's Ice"
1160,"Run Like an Antelope"
1161,Tweezer
1161,Mound
1161,Reba
1161,"All Things Reconsidered"
1161,"The Squirming Coil"
1161,"You Enjoy Myself"
1161,"Setting Sail"
1161,Horn
1161,"My Sweet One"
1161,"Chalk Dust Torture"
1161,"Cold as Ice"
1161,"Cracklin' Rosie"
1161,"Cold as Ice"
1161,"Golgi Apparatus"
1162,"Sleeping Monkey"
1162,"Tweezer Reprise"
1163,"The Landlady"
1163,"Runaway Jim"
1163,"All Things Reconsidered"
1163,Foam
1163,Sparkle
1163,Stash
1163,Fluffhead
1163,"Uncle Pen"
1163,NICU
1163,"David Bowie"
1164,"Buried Alive"
1164,"The Oh Kee Pa Ceremony"
1164,"Suzy Greenberg"
1164,"Poor Heart"
1164,Brother
1164,"The Man Who Stepped Into Yesterday"
1164,"Avenu Malkenu"
1164,"The Man Who Stepped Into Yesterday"
1164,"My Friend, My Friend"
1164,"The Lizards"
1164,Cavern
1164,"Cold as Ice"
1164,"Cracklin' Rosie"
1164,"Cold as Ice"
1164,Possum
1165,"Sleeping Monkey"
1165,"Chalk Dust Torture"
1166,Harpua
1167,Llama
1167,Reba
1167,"Paul and Silas"
1167,"The Sloth"
1167,"Divided Sky"
1167,"Guelah Papyrus"
1167,Maze
1167,Glide
1167,"Bouncing Around the Room"
1167,"Run Like an Antelope"
1168,"Mike's Song"
1168,"I Am Hydrogen"
1168,"Weekapaug Groove"
1168,"The Horse"
1168,"Silent in the Morning"
1168,"My Sweet One"
1168,Rift
1168,"Bathtub Gin"
1168,"Dinner and a Movie"
1168,Magilla
1168,"Harry Hood"
1168,"Cold as Ice"
1168,"Love You"
1168,"Cold as Ice"
1168,"Golgi Apparatus"
1169,Memories
1169,"Sweet Adeline"
1170,"Runaway Jim"
1170,Foam
1170,Sparkle
1170,Stash
1170,Rift
1170,"Bouncing Around the Room"
1170,"The Landlady"
1170,"David Bowie"
1170,"Lullaby of Birdland"
1170,"David Bowie"
1170,"Secret Language Instructions"
1170,"David Bowie"
1170,Glide
1170,Cavern
1171,Memories
1171,Carolina
1171,"I Didn't Know"
1171,"Sweet Adeline"
1172,"The Landlady"
1172,Llama
1172,Foam
1172,"Guelah Papyrus"
1172,Sparkle
1172,Maze
1172,"I Didn't Know"
1172,"All Things Reconsidered"
1172,"The Sloth"
1172,"Runaway Jim"
1172,Cavern
1173,"Golgi Apparatus"
1173,"Uncle Pen"
1173,Tweezer
1173,Mound
1173,"You Enjoy Myself"
1173,"Vacuum Solo"
1173,"Big Black Furry Creature from Mars"
1173,"The Squirming Coil"
1173,Weigh
1173,"Chalk Dust Torture"
1173,"Hold Your Head Up"
1173,"Cracklin' Rosie"
1173,"Cold as Ice"
1173,"Bouncing Around the Room"
1173,"Tweezer Reprise"
1174,"Sleeping Monkey"
1174,"The Oh Kee Pa Ceremony"
1174,"Suzy Greenberg"
1175,Wilson
1175,"Divided Sky"
1175,Glide
1175,"Split Open and Melt"
1175,Rift
1175,Reba
1175,"Take the 'A' Train"
1175,Llama
1175,"Colonel Forbin's Ascent"
1175,"Fly Famous Mockingbird"
1175,"Run Like an Antelope"
1176,"Mike's Song"
1176,"I Am Hydrogen"
1176,"Weekapaug Groove"
1176,Fee
1176,"Poor Heart"
1176,Stash
1176,"The Lizards"
1176,Cavern
1176,"Dinner and a Movie"
1176,"My Friend, My Friend"
1176,"My Sweet One"
1176,"Cold as Ice"
1176,"Love You"
1176,"Cold as Ice"
1176,Possum
1177,"Sweet Adeline"
1178,"Golgi Apparatus"
1178,Foam
1178,"Bouncing Around the Room"
1178,Brother
1178,"All Things Reconsidered"
1178,Sparkle
1178,"It's Ice"
1178,"Runaway Jim"
1178,"I Didn't Know"
1178,"The Landlady"
1178,"David Bowie"
1178,Carolina
1179,Llama
1179,"You Enjoy Myself"
1179,"The Horse"
1179,"Silent in the Morning"
1179,"Uncle Pen"
1179,Tweezer
1179,Horn
1179,"Chalk Dust Torture"
1179,"Cold as Ice"
1179,"Cracklin' Rosie"
1179,"Cold as Ice"
1179,"The Squirming Coil"
1179,"Tweezer Reprise"
1180,Contact
1180,"Rocky Top"
1181,"Lawn Boy"
1181,"Good Times Bad Times"
1182,"The Landlady"
1182,"Poor Heart"
1182,Stash
1182,Rift
1182,"Guelah Papyrus"
1182,Sparkle
1182,Maze
1182,Fluffhead
1182,"All Things Reconsidered"
1182,"Split Open and Melt"
1182,"Golgi Apparatus"
1183,"The Curtain"
1183,"The Sloth"
1183,Possum
1183,Mound
1183,"You Enjoy Myself"
1183,"The Mango Song"
1183,Llama
1183,"Harry Hood"
1183,"Suzy Greenberg"
1184,"Rocky Top"
1185,"Runaway Jim"
1185,Foam
1185,Reba
1185,"Uncle Pen"
1185,"Chalk Dust Torture"
1185,"Bouncing Around the Room"
1185,"It's Ice"
1185,Sparkle
1185,"The Lizards"
1185,"I Didn't Know"
1185,"Run Like an Antelope"
1186,"Mike's Song"
1186,"I Am Hydrogen"
1186,"Weekapaug Groove"
1186,Glide
1186,"My Friend, My Friend"
1186,"The Squirming Coil"
1186,Tweezer
1186,"Cold as Ice"
1186,"Cracklin' Rosie"
1186,"Cold as Ice"
1186,"Buried Alive"
1186,"My Sweet One"
1186,Harpua
1186,Cavern
1187,"Sleeping Monkey"
1187,"Tweezer Reprise"
1188,Llama
1188,"Guelah Papyrus"
1188,"Divided Sky"
1188,Wilson
1188,"Poor Heart"
1188,Stash
1188,Rift
1188,Horn
1188,"It's Ice"
1188,Possum
1188,"Sweet Adeline"
1189,"Split Open and Melt"
1189,"All Things Reconsidered"
1189,"You Enjoy Myself"
1189,"The Horse"
1189,"Silent in the Morning"
1189,Maze
1189,Weigh
1189,"The Landlady"
1189,"David Bowie"
1189,"Hold Your Head Up"
1189,"Love You"
1189,"Cold as Ice"
1189,"Take the 'A' Train"
1189,"Runaway Jim"
1190,"Lawn Boy"
1190,"Rocky Top"
1191,"Suzy Greenberg"
1191,Foam
1191,Sparkle
1191,Reba
1191,Brother
1191,Esther
1191,"Chalk Dust Torture"
1191,"Guelah Papyrus"
1191,"The Squirming Coil"
1191,"Run Like an Antelope"
1192,"Dinner and a Movie"
1192,"Bathtub Gin"
1192,"Paul and Silas"
1192,"Mike's Song"
1192,"I Am Hydrogen"
1192,"Weekapaug Groove"
1192,NICU
1192,Llama
1192,Mound
1192,Stash
1192,"Cold as Ice"
1192,"Cracklin' Rosie"
1192,"Cold as Ice"
1192,"Uncle Pen"
1192,Cavern
1193,"Big Black Furry Creature from Mars"
1194,"Buried Alive"
1194,Possum
1194,"It's Ice"
1194,Fee
1194,"Divided Sky"
1194,"The Horse"
1194,"Silent in the Morning"
1194,"Split Open and Melt"
1194,"Bouncing Around the Room"
1194,Rift
1194,"The Sloth"
1194,"Runaway Jim"
1195,"Poor Heart"
1195,"All Things Reconsidered"
1195,Tweezer
1195,Eliza
1195,"You Enjoy Myself"
1195,"My Friend, My Friend"
1195,"The Lizards"
1195,Maze
1195,"Cold as Ice"
1195,Bike
1195,"Cold as Ice"
1195,"My Mind's Got a Mind of its Own"
1195,"Golgi Apparatus"
1196,Contact
1196,"Tweezer Reprise"
1197,"The Landlady"
1197,Sparkle
1197,Foam
1197,"Guelah Papyrus"
1197,Llama
1197,Mound
1197,Reba
1197,"Uncle Pen"
1197,Stash
1197,"The Squirming Coil"
1197,"Golgi Apparatus"
1198,"The Oh Kee Pa Ceremony"
1198,"Suzy Greenberg"
1198,"David Bowie"
1198,"The Man Who Stepped Into Yesterday"
1198,"Avenu Malkenu"
1198,"The Man Who Stepped Into Yesterday"
1198,"My Sweet One"
1198,"Mike's Song"
1198,"I Am Hydrogen"
1198,"Weekapaug Groove"
1198,"The Horse"
1198,"Silent in the Morning"
1198,"Chalk Dust Torture"
1198,"Cold as Ice"
1198,Terrapin
1198,"Cold as Ice"
1198,Cavern
1199,"Sleeping Monkey"
1199,"Rocky Top"
1200,"Suzy Greenberg"
1200,"Poor Heart"
1200,"Guelah Papyrus"
1200,"Divided Sky"
1200,"The Horse"
1200,"Silent in the Morning"
1200,"It's Ice"
1200,Sparkle
1200,Maze
1200,"I Didn't Know"
1200,Reba
1200,"Run Like an Antelope"
1201,Glide
1201,"Split Open and Melt"
1201,"Bouncing Around the Room"
1201,Rift
1201,"You Enjoy Myself"
1201,"Lawn Boy"
1201,NICU
1201,"Cold as Ice"
1201,"Cracklin' Rosie"
1201,"Cold as Ice"
1201,"Harry Hood"
1201,Cavern
1202,"Sweet Adeline"
1202,"Rocky Top"
1203,"Golgi Apparatus"
1203,"Uncle Pen"
1203,Stash
1203,"The Lizards"
1203,"The Landlady"
1203,NICU
1203,Fee
1203,"All Things Reconsidered"
1203,Foam
1203,"Take the 'A' Train"
1203,"David Bowie"
1204,Llama
1204,Fluffhead
1204,Sparkle
1204,"Mike's Song"
1204,"I Am Hydrogen"
1204,"Weekapaug Groove"
1204,Magilla
1204,"Ya Mar"
1204,"The Squirming Coil"
1204,"Cold as Ice"
1204,"Love You"
1204,"Cold as Ice"
1204,Possum
1205,Memories
1205,Fire
1206,"The Oh Kee Pa Ceremony"
1206,"Suzy Greenberg"
1206,Foam
1206,"Guelah Papyrus"
1206,Sparkle
1206,Stash
1206,"Uncle Pen"
1206,Cavern
1206,"I Didn't Know"
1206,"All Things Reconsidered"
1206,"Runaway Jim"
1207,"Chalk Dust Torture"
1207,"You Enjoy Myself"
1207,Reba
1207,"The Landlady"
1207,NICU
1207,"Cold as Ice"
1207,"Cracklin' Rosie"
1207,"Cold as Ice"
1207,"My Sweet One"
1207,"Golgi Apparatus"
1208,Memories
1208,"Sweet Adeline"
1208,"Rocky Top"
1209,"Buried Alive"
1209,Possum
1209,"It's Ice"
1209,"Bouncing Around the Room"
1209,"Split Open and Melt"
1209,Rift
1209,Fee
1209,Maze
1209,"Colonel Forbin's Ascent"
1209,"Fly Famous Mockingbird"
1209,Icculus
1209,"Fly Famous Mockingbird"
1209,"Run Like an Antelope"
1210,Sanity
1210,Llama
1210,"The Lizards"
1210,"Mike's Song"
1210,"I Am Hydrogen"
1210,"Weekapaug Groove"
1210,Horn
1210,"Poor Heart"
1210,"Cold as Ice"
1210,Terrapin
1210,"Cold as Ice"
1210,Carolina
1210,Memories
1210,"Sweet Adeline"
1210,"Suzy Greenberg"
1211,"Sleeping Monkey"
1212,"Runaway Jim"
1212,Foam
1212,Sparkle
1212,Stash
1212,"I Didn't Know"
1212,Cavern
1212,Reba
1212,Maze
1212,"Bouncing Around the Room"
1212,"The Landlady"
1212,"David Bowie"
1212,Catapult
1212,"David Bowie"
1213,Brother
1213,"You Enjoy Myself"
1213,Fluffhead
1213,"The Squirming Coil"
1213,Tweezer
1213,"Uncle Pen"
1213,"Cold as Ice"
1213,"Cracklin' Rosie"
1213,"Cold as Ice"
1213,"Tweezer Reprise"
1214,"Golgi Apparatus"
1215,Wilson
1215,"Divided Sky"
1215,"Guelah Papyrus"
1215,"Poor Heart"
1215,"Split Open and Melt"
1215,Esther
1215,Possum
1215,"It's Ice"
1215,"Mind Left Body Jam"
1215,"It's Ice"
1215,Sparkle
1215,"All Things Reconsidered"
1215,"Run Like an Antelope"
1216,Glide
1216,"The Oh Kee Pa Ceremony"
1216,"Suzy Greenberg"
1216,Rift
1216,Manteca
1216,"Bathtub Gin"
1216,"Manteca Reprise"
1216,"The Lizards"
1216,Mound
1216,Llama
1216,"The Man Who Stepped Into Yesterday"
1216,"Avenu Malkenu"
1216,"The Man Who Stepped Into Yesterday"
1216,"Dinner and a Movie"
1216,"Harry Hood"
1216,"Cold as Ice"
1216,"Love You"
1216,"Cold as Ice"
1216,"Rocky Top"
1217,Contact
1217,"Big Black Furry Creature from Mars"
1218,"Buried Alive"
1218,NICU
1218,Stash
1218,"Paul and Silas"
1218,"My Friend, My Friend"
1218,Reba
1218,Maze
1218,Fee
1218,"Chalk Dust Torture"
1218,"I Didn't Know"
1218,"Golgi Apparatus"
1219,"The Curtain"
1219,"Mike's Song"
1219,"I Am Hydrogen"
1219,"Weekapaug Groove"
1219,"The Horse"
1219,"Silent in the Morning"
1219,"My Sweet One"
1219,Tube
1219,"The Mango Song"
1219,Llama
1219,"Lawn Boy"
1219,"Cold as Ice"
1219,"If I Only Had a Brain"
1219,"Cold as Ice"
1219,"Runaway Jim"
1220,"Sleeping Monkey"
1220,Cavern
1221,"Suzy Greenberg"
1221,"Uncle Pen"
1221,"Split Open and Melt"
1221,Rift
1221,"Guelah Papyrus"
1221,Possum
1221,"It's Ice"
1221,Eliza
1221,NICU
1221,"Bouncing Around the Room"
1221,"David Bowie"
1222,"Dinner and a Movie"
1222,"Colonel Forbin's Ascent"
1222,"Fly Famous Mockingbird"
1222,Tweezer
1222,Tela
1222,"Mike's Song"
1222,"I Am Hydrogen"
1222,"Weekapaug Groove"
1222,Weigh
1222,"Cold as Ice"
1222,Catapult
1222,"Cold as Ice"
1222,"Hold Your Head Up"
1222,"Lively Up Yourself"
1222,"Cold as Ice"
1222,Sanity
1222,Maze
1222,"Sweet Adeline"
1223,Cavern
1224,Llama
1224,Foam
1224,Reba
1224,Sparkle
1224,"Guelah Papyrus"
1224,"Divided Sky"
1224,Mound
1224,Stash
1224,"All Things Reconsidered"
1224,"Suzy Greenberg"
1225,Glide
1225,"Run Like an Antelope"
1225,"The Horse"
1225,"Silent in the Morning"
1225,Rift
1225,Wilson
1225,"Secret Language Instructions"
1225,Wilson
1225,"Secret Language Instructions"
1225,Wilson
1225,"You Enjoy Myself"
1225,"Poor Heart"
1225,"Cold as Ice"
1225,"Cracklin' Rosie"
1225,"Cold as Ice"
1225,Harpua
1225,"Runaway Jim"
1226,"Take the 'A' Train"
1226,"Rocky Top"
1227,Cavern
1227,"The Curtain"
1227,"Split Open and Melt"
1227,"Uncle Pen"
1227,"Guelah Papyrus"
1227,"The Squirming Coil"
1227,Llama
1227,"Bouncing Around the Room"
1227,"It's Ice"
1227,"I Didn't Know"
1227,Possum
1228,"The Landlady"
1228,"Poor Heart"
1228,"Mike's Song"
1228,"I Am Hydrogen"
1228,"Weekapaug Groove"
